49.51.183.220 - - [15/Jul/2026:11:59:22 +0000] "GET / HTTP/1.1" 200 3522 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.157.179.227 - - [15/Jul/2026:12:01:43 +0000] "GET / HTTP/1.1" 200 3522 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.134.23.177 - - [15/Jul/2026:12:12:02 +0000] "GET /manual HTTP/1.1" 404 134 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
86.252.76.66 - - [15/Jul/2026:12:14:44 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:45 +0000] "GET /wp-admin/install.php HTTP/1.1" 200 4621 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:46 +0000] "GET /wp-includes/css/dashicons.min.css?ver=7.0.1 HTTP/1.1" 200 59004 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:46 +0000] "GET /wp-admin/css/forms.min.css?ver=7.0.1 HTTP/1.1" 200 30917 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:46 +0000] "GET /wp-includes/js/jquery/jquery.min.js?ver=3.7.1 HTTP/1.1" 200 87553 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:46 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 HTTP/1.1" 200 13577 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:54 +0000] "POST /wp-admin/install.php?step=1 HTTP/1.1" 200 3616 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:55 +0000] "GET /wp-includes/js/underscore.min.js?ver=1.13.8 HTTP/1.1" 200 19012 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:14:55 +0000] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 822237 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
34.244.29.51 - - [15/Jul/2026:12:15:31 +0000] "POST /wp-cron.php?doing_wp_cron=1784117730.8238639831542968750000 HTTP/1.1" 200 31 "-" "WordPress/7.0.1; http://wordpress.cours-liora.abrdns.com"
34.244.29.51 - - [15/Jul/2026:12:15:31 +0000] "GET /2026/07/15/bonjour-tout-le-monde/ HTTP/1.1" 200 16458 "-" "WordPress/7.0.1; http://wordpress.cours-liora.abrdns.com"
86.252.76.66 - - [15/Jul/2026:12:15:31 +0000] "POST /wp-admin/install.php?step=2 HTTP/1.1" 200 2637 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:37 +0000] "GET /wp-login.php HTTP/1.1" 200 3069 "http://wordpress.cours-liora.abrdns.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:37 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,buttons,forms,l10n,wp-base-styles,login&ver=7.0.1 HTTP/1.1" 200 111733 "http://wordpress.cours-liora.abrdns.com/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:37 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=clipboard,jquery-core,jquery-migrate,zxcvbn-async,wp-hooks&ver=7.0.1 HTTP/1.1" 200 115685 "http://wordpress.cours-liora.abrdns.com/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:43 +0000] "POST /wp-login.php HTTP/1.1" 302 5 "http://wordpress.cours-liora.abrdns.com/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/ HTTP/1.1" 200 57997 "http://wordpress.cours-liora.abrdns.com/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/css/colors/modern/colors.min.css?ver=7.0.1 HTTP/1.1" 200 21599 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/css/editor.min.css?ver=7.0.1 HTTP/1.1" 200 28019 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=7.0.1 HTTP/1.1" 200 103121 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,wp-base-styles,buttons,wp-auth-check,wp-components,wp-commands&ver=7.0.1 HTTP/1.1" 200 526308 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 HTTP/1.1" 200 21464 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/js/common.min.js?ver=7.0.1 HTTP/1.1" 200 23762 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 HTTP/1.1" 200 25504 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.30.1 HTTP/1.1" 200 58812 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/date.min.js?ver=c9f8e7dd3232716f34e9 HTTP/1.1" 200 144608 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 13840 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/js/edit-comments.min.js?ver=7.0.1 HTTP/1.1" 200 15515 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-admin/js/updates.min.js?ver=7.0.1 HTTP/1.1" 200 48443 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/dom.min.js?ver=66a6cf58e0c4cd128af0 HTTP/1.1" 200 12954 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/compose.min.js?ver=fbe37f6b46750554f947 HTTP/1.1" 200 28856 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1 HTTP/1.1" 200 131835 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/data.min.js?ver=1756b6a2676c1b3369ab HTTP/1.1" 200 26540 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/rich-text.min.js?ver=16449e6108f48327f368 HTTP/1.1" 200 40847 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/components.min.js?ver=5dedfe13f08880193a28 HTTP/1.1" 200 805148 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/commands.min.js?ver=e3d8bba53f4ffea4fcd2 HTTP/1.1" 200 64653 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/blocks.min.js?ver=ef38e42500165bfda301 HTTP/1.1" 200 184952 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/theme.min.js?ver=e22ce547a4420507b323 HTTP/1.1" 200 57465 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/upload-media.min.js?ver=d359c2cccf866d7082d2 HTTP/1.1" 200 23606 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/core-data.min.js?ver=89931f90e4df5eb5f8a3 HTTP/1.1" 200 215516 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
86.252.76.66 - - [15/Jul/2026:12:15:45 +0000] "GET /wp-includes/js/dist/router.min.js?ver=0249e6724784b1c2583b HTTP/1.1" 200 14470 "http://wordpress.cours-liora.abrdns.com/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
